id	population	generation	mid	fid	gv1	pv1	gv2	pv2	gv	pv	generationPlotShift
1086	B	10	971	981	-2.94830494251344	-1.47015288424935	6.07979649853838	9.20081927738276	-0.020871487017443	0.237297753111521	10.25
1087	B	10	971	990	-2.02233887904518	-3.32917049544973	4.92885874549386	6.05448300951933	-0.0319858629905517	-0.0496929778667839	10.25
1088	B	10	971	982	-0.820452922823328	-0.755063368072557	4.64880696432907	2.71929891545545	0.0261909598656549	-0.085303787463985	10.25
1089	B	10	971	979	-1.46937866758207	-1.64900857446798	4.40914856402499	3.50089355432955	-0.0285986631861857	-0.0941401360461179	10.25
1090	B	10	971	960	-2.50423889653394	0.627774739152057	4.32670618987791	5.37576331047988	-0.0980445479244084	0.145966878825196	10.25
1091	B	10	981	990	-2.19010258092227	-1.00851373081835	5.6699133131245	6.02607144788443	0.00187986173244816	0.0858653147864739	10.25
1092	B	10	981	982	-2.53303801903704	-1.17819314001557	6.28018021388619	4.08474344649979	0.0170023623531542	-0.0334467814142674	10.25
1093	B	10	981	979	-2.13033677074179	-1.7573262144183	6.40759975355799	9.2611840344503	0.0497286734944856	0.223723085595858	10.25
1094	B	10	981	960	-2.34839826339041	-1.28759664943055	5.74784823922282	2.1539194355031	-0.00332704926215916	-0.148605090778146	10.25
1095	B	10	990	982	-1.04014988814844	1.29464011957384	4.03867813794841	3.74463641711716	-0.0239986605430257	0.0935592601001853	10.25
1096	B	10	990	979	-1.315324176296	1.32638278009708	4.8637039418009	4.5657935313965	0.00819345635117063	0.141660896803141	10.25
1097	B	10	990	960	-1.67365087281328	0.394712174281572	3.96761433572389	3.59751496293292	-0.067742604698792	0.0320889244796501	10.25
1098	B	10	982	979	-1.07158577769745	0.620922947400682	4.38643630408781	3.83694236876863	-0.00515811478096167	0.0589367813354668	10.25
1099	B	10	982	960	-1.07471534937008	-0.987388382354885	4.4618666046786	5.39677766469279	-0.000841537374113287	0.0516889321278416	10.25
1100	B	10	979	960	-1.56032141766585	-0.994572227764154	4.75479368130874	6.20073567383909	-0.0135942544568878	0.0965217048846477	10.25
1101	AB	10	940	929	6.03165385050672	7.4881845669258	-3.01807983808886	-4.5266213050625	-0.00521422195605106	-0.0059994320831981	10
1102	AB	10	940	971	2.15686942989118	-0.311642710930391	0.628876824314798	-1.72130837643817	-0.0286404712517267	-0.30907225726018	10
1103	AB	10	940	981	1.47472118056451	3.08246021194744	1.35469978918902	0.526673605685115	-0.0277533198113771	0.0180753237201512	10
1104	AB	10	940	990	3.11809792624918	1.86708608186074	0.021011027895668	0.765879325368348	-0.00507400557357015	-0.0402912250779593	10
1105	AB	10	940	982	2.50837510348129	0.312723567217807	0.544876794947891	-3.73884998636459	-0.0117513185433123	-0.385744214704244	10
1106	AB	10	940	979	2.46754008176616	1.08494605124016	1.12885612455492	1.2837425620086	0.020632264442687	-0.0573658388692735	10
1107	AB	10	940	960	2.34027635609804	1.22157918017523	0.5318418707133	-1.68491960206216	-0.0230105079385322	-0.216405874233151	10
1108	AB	10	947	944	6.73889460924814	8.32196849817599	-2.79090071354664	-2.09151283643406	0.0524644321954819	0.180359679746257	10
1109	AB	10	947	911	6.27753315463614	5.6938431194381	-3.74708916223902	-3.48650814022816	-0.0334896417312323	-0.0534990263445855	10
1110	AB	10	947	938	6.57965308461142	8.50946203318922	-3.63484492870293	-2.5793937531951	-0.0079414002659732	0.163976729421784	10
1111	AB	10	947	950	5.93687927716556	6.05730021933362	-3.39758660524024	-2.76014587136482	-0.0338218893743544	0.0088716095712808	10
1112	AB	10	947	971	2.25654371400888	1.68086474016369	0.781455131902547	0.377495951837661	-0.0133005215212913	-0.0731607946801528	10
1113	AB	10	947	979	2.87815520890943	2.98341904880929	0.902065971990224	0.914099436355766	0.0326657487962491	0.0340311334785792	10
1114	AB	10	944	911	6.04962169683397	4.33207407040736	-2.91005433340238	-3.69623584745877	0.0023672040431939	-0.145789841042713	10
1115	AB	10	944	943	6.0270295335011	10.0860106710307	-2.04080067283718	-2.70704440054767	0.0529510646763585	0.249969549184425	10
1116	AB	10	944	950	6.82910971465532	8.69059668474363	-2.67989182180882	-1.82180477444193	0.0647283086316288	0.217329421104732	10
1117	AB	10	944	954	1.30146285957979	1.60728926001009	1.47533723978557	-1.30302326470819	-0.0313388774147099	-0.17211110686172	10
1118	AB	10	911	969	2.69856604552809	4.80608106538542	0.991729592973239	1.55778974225491	0.0268328924379854	0.177991222132154	10
1119	AB	10	911	981	1.73871720337705	3.61500000094467	1.49699351408516	0.264325233832942	-0.00278444480417036	0.0347815721951821	10
1120	AB	10	911	960	1.790625303979	2.6877626909656	0.966916294240276	0.344186576433265	-0.0312536913927697	-0.015525242329719	10
1121	AB	10	949	929	6.05748110880196	6.06120548059994	-4.36754530658355	-4.09476274930977	-0.0843191017891831	-0.0660274165849965	10
1122	AB	10	949	985	3.37197344260861	3.17761081293451	0.153043363585697	1.72137785989006	0.0186501813234938	0.0909527163350822	10
1123	AB	10	949	960	2.43938317705004	1.91721914414684	-0.136490932377398	1.21206116916101	-0.0568067340330499	-0.012211214650339	10
1124	AB	10	938	929	6.14015749189523	7.64991441212524	-4.55861810091293	-2.49500412787333	-0.0905934815457377	0.117925486937619	10
1125	AB	10	938	950	7.13628840760225	9.78615800345545	-3.77678348410853	-1.33086876689998	0.0182704016977371	0.30971668423872	10
1126	AB	10	938	971	2.28180259632967	5.07595988664998	-0.204049865982645	1.75744146283136	-0.0706714254357844	0.205180889506538	10
1127	AB	10	934	969	2.30401086929314	3.72056274118053	1.21566466927123	0.604064966352272	0.0156298409462792	0.0601456745630947	10
1128	AB	10	934	971	2.20085020510788	1.03246006709789	-0.0056545091898639	0.90841992329936	-0.0638515881024456	-0.0815960233856671	10
1129	AB	10	934	981	1.21038471234881	0.396674775778906	1.76503196052772	0.800244375815771	-0.0196894462922584	-0.125262358634367	10
1130	AB	10	929	994	1.73602843377348	2.25536361408273	1.58275391463746	2.68438354641503	0.00217748266562565	0.0906558425800124	10
1131	AB	10	929	985	2.28176788473674	5.6350575851543	1.07619670040822	2.05449104759291	0.00590124174917339	0.254947083146731	10
1132	AB	10	929	971	1.20222053522202	1.58302455542835	1.39564281087383	-0.586560846398865	-0.0422925263607851	-0.133213269071052	10
1133	AB	10	929	982	1.00827822227539	0.40478047476673	1.4126285944308	1.63746384787268	-0.0533672282539562	-0.0776535348580718	10
1134	AB	10	943	982	2.27559358864709	1.83543915560806	1.26251772236123	1.88676505251466	0.0166606648002569	0.0209365789047427	10
1135	AB	10	950	969	2.35214707186145	1.11712035337877	2.12455871288702	0.809025405956012	0.0729940108165848	-0.0821875846164642	10
1136	AB	10	994	969	-3.13121229236418	-2.28945698900677	6.26116839173641	9.63424048362447	-0.0214258972701245	0.213273121675091	10
1137	AB	10	994	982	-2.02964266586636	-3.15433854010706	5.67196782401382	4.24088243732526	0.0120060677609221	-0.141453250567184	10
1138	AB	10	994	960	-2.28448795846689	-3.56666516136896	4.12183192114024	6.15220721821637	-0.0965989884948831	-0.0582284069451014	10
1139	AB	10	969	981	-2.69599999032099	-1.2189834806232	5.61687863149635	3.13114466782292	-0.0328307092928172	-0.0895387262317558	10
1140	AB	10	969	990	-1.86868985984109	-2.52829677736399	4.54314638054208	4.77582601920636	-0.0454775903177707	-0.0743386535061626	10
1141	AB	10	969	982	-1.85630752323381	-1.09177756106556	5.72463432259798	4.28979132168256	0.0259621682961898	-0.0167965668676903	10
1142	AB	10	969	960	-1.86585703662246	-2.37901466518509	6.28051381531863	4.16786865336459	0.0586154151650264	-0.0997394979028604	10
1143	AB	10	985	954	-1.6618898214334	0.595904878783963	4.76494980053902	4.45430335423423	-0.0193187230436786	0.0922113575098076	10
1144	AB	10	985	981	-2.7885175364036	0.037777617499521	6.01322944863727	6.09049653985431	-0.0148916378171908	0.151330918030981	10
1145	AB	10	985	990	-1.17672970679244	-1.91317108974575	5.07561288682579	6.57287365492589	0.029508468538266	0.0631786318722961	10
1146	AB	10	985	979	-1.72760046005421	-1.59510379896318	5.81137465482973	3.62064056529075	0.0391741284004949	-0.0842132635947193	10
1147	AB	10	985	960	-1.72967190358188	-0.242921277525156	5.80089696585507	5.86351008818366	0.0384182939375085	0.121962993182154	10
1148	AB	10	954	971	-1.38746517670805	-1.7465088306718	4.71726204085028	4.82441872535317	-0.00506299146409099	-0.0253972381124961	10
1149	AB	10	954	982	-1.71965790176293	-2.81836660774417	5.64962226916261	5.62652420603714	0.0299944547214533	-0.0435941245057035	10
1150	AB	10	981	960	-2.50094121310864	-1.73091558071114	5.58624783218707	10.0362797130875	-0.0225025486759664	0.268916638713355	10
1151	A	11	1007	1046	6.45882807893564	7.31687226275096	-3.24073801049337	-3.69977218916977	0.00809872683731435	0.0304214772961148	10.75
1152	A	11	1036	1015	6.65516545364656	7.5545357104356	-3.1928847100653	-5.45091623586915	0.0232009325379239	-0.054109391679255	10.75
1153	A	11	1021	1034	5.30458286040063	7.54159262479117	-2.22299518550172	-2.05918169525209	-0.00298490477791351	0.136057183396488	10.75
1154	A	11	1030	1046	5.29887291137641	4.39587503666834	-2.9445780672995	-4.68688857679748	-0.0465005950016945	-0.197786015666262	10.75
1155	A	11	1030	1014	5.19955171242301	5.89446716553842	-3.20290285601196	-3.21272570012421	-0.0681435011458829	-0.0262294662409414	10.75
1156	A	11	1007	1036	7.46145478084526	10.0075437377629	-4.29094373734969	-4.50603775642981	0.00778853507560908	0.144060850692027	10.75
1157	A	11	1007	1021	6.17874084612689	6.12513780088658	-2.51538257337668	-2.01161109577588	0.0340230228226784	0.05501841977696	10.75
1158	A	11	1007	1030	6.94480170386897	8.15763428320532	-3.43329230407368	-4.50046614481042	0.0268779115974633	0.0350393810587747	10.75
1159	A	11	1007	1039	6.76786471824984	6.30353429677816	-3.7581976122857	-3.06686370657224	-0.00358603496398686	0.00615864620803563	10.75
1160	A	11	1007	1046	6.05437541957334	5.49079307049323	-3.45394456641945	-4.42248297004854	-0.0298679114903451	-0.118188890977543	10.75
1161	A	11	1007	1015	6.17135918073894	6.64872097451956	-2.78232072388368	-1.54684457363777	0.0175965828130866	0.112126921150339	10.75
1162	A	11	1007	1044	5.63543593455075	6.18493763110052	-2.59111850479908	-0.894588602300341	-0.00437741000252284	0.121433523462565	10.75
1163	A	11	1007	1014	6.81214230866512	8.47320357883487	-3.39536091646095	-2.82461778728957	0.0208764923382651	0.14802930504222	10.75
1164	A	11	1007	1034	7.0132915702094	8.35114545843102	-2.46773050457053	-0.988876693191088	0.0889004043381517	0.244155027840785	10.75
1165	A	11	1036	1021	6.99975859693272	7.58418188289734	-4.15183508136454	-2.83727521608217	-0.0126738769643556	0.0947729696176894	10.75
1166	A	11	1036	1030	6.32936458608876	8.32924426177208	-4.48419998385335	-4.45677728567702	-0.0743468787877048	0.0476414228840777	10.75
1167	A	11	1036	1039	6.71362692884802	5.48325893361636	-3.79682362578519	-4.53732257151488	-0.00927762399065666	-0.125098867982156	10.75
1168	A	11	1036	1046	6.46098686484829	3.9195348457641	-4.34740627021449	-4.4990271398677	-0.0579593584774898	-0.215363808900714	10.75
1169	A	11	1036	1015	6.3557578035567	4.98399835752869	-3.80419528695082	-4.78039212258317	-0.0320286593598303	-0.168289802750684	10.75
1170	A	11	1036	1044	6.81722665220702	5.8112880767556	-4.14026390890928	-3.86403616912425	-0.0233611005500054	-0.0678099386873366	10.75
1171	A	11	1036	1014	6.39401345246446	5.05880740106694	-3.94970837924475	-4.61056755839075	-0.0383472540699106	-0.154308401195432	10.75
1172	A	11	1036	1034	6.71722240101737	5.70738492453817	-4.18543693368681	-4.14136051762943	-0.0322974354649996	-0.0895623935631664	10.75
1173	A	11	1021	1030	5.2973687051338	7.37386989095459	-1.99051573626905	-2.04532653432625	0.0104705457749664	0.126924225549193	10.75
1174	A	11	1021	1039	6.21779649059432	3.02609514931368	-2.00449315258013	-3.06101329797795	0.0670154191574763	-0.187218350840555	10.75
1175	A	11	1021	1046	6.16087667954436	6.91286838623534	-2.09905570373446	-1.89291475831803	0.0578109209306389	0.108257419557001	10.75
1176	A	11	1021	1015	5.8552517390795	8.68762924625088	-1.49073800731461	-5.68308000910242	0.0751428290443107	-0.000209455445753041	10.75
1177	A	11	1021	1044	5.62560920398052	5.65943109614089	-2.53524520203359	-2.1624354354901	-0.00164809809540412	0.0190033949352481	10.75
1178	A	11	1021	1014	5.64151068494192	5.1793532166001	-2.1589941505525	-4.7680050650979	0.0218477654681637	-0.156046446545556	10.75
1179	A	11	1021	1034	6.86304862089598	6.8446203090951	-3.32591900175118	-5.10738470663483	0.0282035699997032	-0.0767290040831587	10.75
1180	A	11	1030	1039	6.083444904458	7.64653776982022	-3.33380452680149	-3.43052649114845	-0.0208697906814498	0.0650623812582755	10.75
1181	A	11	1030	1046	6.68714003896783	7.77639626349087	-3.81180329283744	-4.22993573131236	-0.0118248301783507	0.0277361073025503	10.75
1182	A	11	1030	1015	6.17325079712429	7.91481913938116	-2.66629912327762	-2.9032612903222	0.0246540586631461	0.110600041707753	10.75
1183	A	11	1030	1044	6.42319217952555	5.6808220746318	-3.59643822496941	-2.82531474672573	-0.015398212762731	-0.0170479246436974	10.75
1184	A	11	1030	1014	6.06319018988636	5.80026676059413	-3.66897871671301	-2.98059666467766	-0.0421801291345154	-0.0187297050414545	10.75
1185	A	11	1030	1034	6.20144675526932	4.72652681708113	-3.01800914224675	-3.70184029681796	0.00537516008760924	-0.122792010818114	10.75
1186	A	11	1039	1046	7.09299324218386	6.43058827980307	-3.72785658557575	-4.59439560678591	0.0184977571101741	-0.0723217282998024	10.75
1187	A	11	1039	1015	6.07375930941901	3.7895422161571	-2.79758986679383	-4.83581460073224	0.0105987685580316	-0.242005597113683	10.75
1188	A	11	1039	1044	6.39266732879031	7.85653349642557	-3.52890520214325	-1.38927023018161	-0.0132618560661808	0.192382571201921	10.75
1189	A	11	1039	1014	6.39537323403717	6.89257522882309	-3.15010051000168	-4.76288274064093	0.00956411459956426	-0.0545016127776353	10.75
1190	A	11	1039	1034	7.01072072434783	9.14748558327515	-3.53106759398939	-2.70836315593076	0.0251392148753188	0.194425707142348	10.75
1191	A	11	1046	1015	7.07805255622998	8.3736442645826	-3.10020512951673	-1.43992091724153	0.0551077751363987	0.220094056507691	10.75
1192	A	11	1046	1044	7.69685528161614	8.73878111603331	-3.64432236348879	-3.24773665082481	0.0611398511611749	0.139907012336247	10.75
1193	A	11	1046	1014	6.24133076716072	6.63520708141762	-3.89750466388786	-3.75935916374524	-0.0447432918174411	-0.0132212893193856	10.75
1194	A	11	1046	1034	5.62575625726312	7.47425588627659	-2.86054949257742	-3.43725585189058	-0.0210962146367894	0.0545011958502324	10.75
1195	A	11	1015	1044	6.22465989446451	6.54076181840279	-2.94188330237367	-5.02469372364535	0.0113755850156199	-0.090032999443797	10.75
1196	A	11	1015	1014	6.0867506774769	6.55446965549543	-3.05712676769747	-3.86197595596678	-0.00411489716241294	-0.0237697360527116	10.75
1197	A	11	1015	1034	5.81864031010107	4.97922052733012	-2.50671232863159	-2.16808527394369	0.0120923853830715	-0.0215171064468102	10.75
1198	A	11	1044	1014	6.01214989907208	3.52893538488383	-4.06597340815579	-1.69023028217984	-0.0691073310272726	-0.0803332616982826	10.75
1199	A	11	1044	1034	7.08960386761007	8.2640174087263	-3.49561172621022	-5.23945012776319	0.0321776190135211	-0.000272826145269543	10.75
1200	A	11	1014	1034	5.75404843881157	6.25370369483443	-3.28645235282452	-4.484740012591	-0.038572623246663	-0.0766032668259592	10.75
1201	B	11	1093	1052	-2.02169768109029	-3.90821138152626	5.99775561688306	8.14207294635255	0.03198757404439	0.0336010877662651	11.25
1202	B	11	1086	1100	-1.69299895316654	-2.65767650567693	4.5590579824335	4.24161356940783	-0.0335730324442224	-0.112057899432754	11.25
1203	B	11	1065	1082	-2.04418295170457	-2.3367593268966	5.99287520957526	9.3037301810731	0.0302938976517449	0.1918719352226	11.25
1204	B	11	1065	1068	-2.08782659972575	-1.44943743175002	5.8984763423961	8.61120047762131	0.0219268464179363	0.205330575686209	11.25
1205	B	11	1065	1100	-1.54255392670403	-0.825905668684777	5.82126402507824	8.49431695402461	0.0513017254573198	0.235603398649826	11.25
1206	B	11	1093	1086	-2.35359681751759	-2.58222550684212	5.8468052823224	4.48515528606711	0.00226773938229955	-0.0938887829107018	11.25
